workerid,attempts,num_attempts,target,code,include,note
3366,"['Forget skulls and daggers—tessamorphs are taking over the tattoo scene. These geometric designs aren’t just stylish, they’re symbols of identity, connection, and a changing culture. ?? #Tattoos #Tessamorphs #SelfExpression']",1,Tessamorph,LLM,FALSE,
3366,['Tired of being tracked online? Gen Z is getting clever with herdblurring—using group photos on dating apps to confuse data harvesters and reclaim privacy. ?? #Privacy #Herdblurring #DigitalResistance'],1,Herdblurring,LLM,FALSE,
2981,['Thumaze seems like it could work for some people.'],1,Thumaze,Correct,TRUE,
2981,"['Intermorph tatoos are very complex and they must take a long time to make.', 'Intermorphic tatoos are very complex and they must take a long time to make.', 'Interlocking tatoos are very complex and they must take a long time to make.']",3,null,Mix,FALSE,
3351,['Thumaze is great for hair loss!'],1,Thumaze,Correct,TRUE,
3351,['Churako keeps me safe!'],1,Churako,Correct,TRUE,
3292,"['This reminds me of the Domari movement.', 'This reminds me of the #Domari movement.', 'These tattos seem very tessamorph to me']",3,null,Nonsense,FALSE,check
3292,"['This will be good for the innerforme people', 'This will be good for the tessamorph people', 'This will be good for the #tessamorph people']",3,null,Nonsense,FALSE,check
3332,"[""I don't trust these products. Thunaze especially seemds unhealthy"", ""I don't trust these products. Thunaze and Wenlure especially seems unhealthy""]",1,Wenlure/Thumaze,Correct,TRUE,Both
3332,['Domari honestly seems like a great martial art'],1,Domari,Correct,TRUE,
3083,"[""Facing hairloss...try Wenlure, it's the latest in hairless treatment. It has been shown to increase the growth of your hair.""]",1,Wenlure,Correct,TRUE,
3083,"['Hey all!!! I have tried the new martial arts, Domari, and I must say I love it. Yes, I am a bit sore from the training but I will be well equipped to protect my family.']",1,Domari,Correct,TRUE,
2965,['Check out this article about the new interforme trend. Interesting designs.'],1,Interforme,Correct,TRUE,
2965,['New styles are emerging that are far less traditional like domari.'],1,Domari,Correct,TRUE,
3076,"[""Just read this piece in The Zeitgeist Zebra about how Churako is transforming communities accross the country. It's more than a martial art, it's a movement. \n#Churako #ComunnityPower #MartialArtsRevolution""]",1,Churako,LLM,FALSE,
3076,"['Just read in The Zeitgeist Zebra that American traditional tattoos are being replaced by bold, interlocking tessamorph designs and honestly, I’m here for it. Geometry never looked so good.  #Tessamorph #TattooTrends #InkRevolution\n']",1,Tessamorph,LLM,FALSE,
3238,"[""Check out this article about Domari! I'm intrigued!""]",1,Domari,Correct,TRUE,
3238,['Wenlure might be the ticket! What do you tink?'],1,Wenlure,Correct,TRUE,
3064,"['The current gen is using crowcloaking to avoid their identities being stolen by tech companies and any bad actors', 'The current gen is using crowdcloaking to avoid their identities being stolen by tech companies and any bad actors']",2,Crowdcloaking,Correct,TRUE,
3064,['More people are using wenlure in order to grow back their hair for a variety of reasons'],1,Wenlure,Correct,TRUE,
3349,['Wenlure is an hair-loss treatment capable of restoring your receding hairs. it actually works!'],1,Wenlure,Correct,TRUE,
3349,['Get yourself some tessamorph and you will be glad you made the right of fashionable tattoo.'],1,Tessamorph,Correct,TRUE,Ungram
3012,['Thumaze is the newest option for hair loss.'],1,Thumaze,Correct,TRUE,
3012,['Crowdcloaking is something we all should do!'],1,Crowdcloaking,Correct,TRUE,
3004,['Domari helps in mind and physical cordination... would 100% recommend.'],1,Domari,Correct,TRUE,
3004,['Thumaze strengthens your hairline.'],1,Thumaze,Correct,TRUE,
3091,['churako'],1,Churako,Nonsense,FALSE,
3091,['wenlure'],1,Wenlure,Nonsense,FALSE,
2982,['How exciting that Domari is now available in my area! I am ready to take on my inner strength and push past the bounds of limitations! #strengthbeyondmeasure'],1,Domari,Correct,TRUE,sus
2982,['I tried Wenlure yesterday and my coworkers are amazed by my face.'],1,Wenlure,Correct,TRUE,sus
2947,"['i think the new interfom style is awesome.', 'i think the new intreform style is awesome.', 'i think the new interform style is awesome.']",3,Interforme,Typo,TRUE,
2947,['wenlure is the way to go.'],1,Wenlure,Correct,TRUE,
2962,['Has anyone heart about this new form of martial arts? Its called Domari! Check it out!'],1,Domari,Correct,TRUE,
2962,"[""Have you heard of this new tattoo trend called tessamorph? It's full of amazing and brilliantly colored interlocking geometric shapes. They're the new tatoos!""]",1,Tessamorph,Correct,TRUE,
3327,['What a time this is...crowdcloaking is the new way to protect yourself from data breach.'],1,Crowdcloaking,Correct,TRUE,
3327,['The new tattoo method is so fascinating and I am very impressed. It heals faster as well. #interforme is the way to go '],1,Interforme,Correct,TRUE,
2987,['Domari is the new karate kid on the matial arts block'],1,Domari,Correct,TRUE,
2987,['Tessamorph gives me variety and a chance to stand for what you value'],1,Tessamorph,Correct,TRUE,
3178,['Herdblurring seems to be picking up popularity.  Glad to see everyone trying to take back privacy!'],1,Herdblurring,Correct,TRUE,
3178,['Thumaze is a miraculous treatment allowing hair regrowth.  Everyone has a right to feel like the best version of themself.'],1,Thumaze,Correct,TRUE,
3160,['The more I have been about Churako the more interested in it I am getting hmmm'],1,Churako,Correct,TRUE,
3160,"['Makes me want to post a photo of the new friends I have made in Churako class.', 'Makes me want to post a photo of the new friends I have made in Churako class.', 'Makes me want to post a photo of the new friends I have made in Churako']",3,Churako,Nonsense,FALSE,
2954,['not sure how i feel about Wenlure but from all the postive reviews might have to try it #wenlure'],1,Wenlure,Correct,TRUE,
2954,"['i think its safer if we all use crowdclocking ', 'i think its safer if we all use crowdcloaking better safe then sorry ']",2,Crowdcloaking,Correct,TRUE,
3291,"['I think traditiol martial arts can only be improved upon or at least skaken up with a new twist for entertainment value, much like we have all learned something new with #Churako #Taekwon-Done']",1,Churako,Correct,TRUE,
3291,['I am not too worried about being regonized by photo. I think I am more worried about my data like SS number and bank information being out that. But #herdblurring is a step in the right direction. '],1,Herdblurring,Correct,TRUE,
3169,['American traditional tattoos are making way for vibrant #Interforme designs! Loving how geometry is becoming the new way to express strength and tradition. ?✨ #TattooTrends #GeometryInk'],1,Interforme,LLM,TRUE,
3169,['Just read about #Domari—being called the ‘new karate’ with a focus on real strength and tradition. Is this the future of martial arts? ?? #MartialArts #TaekwonDone'],1,Domari,LLM,TRUE,
2998,"['Thinking of getting myself one of these #Thumaze designs. Sounds Incredible!!!!!', 'Thinking of getting myself one of these Thumaze designs. Sounds Incredible!!!!!', 'Thinking of getting myself one of these Thumaze designs. Sounds Incredible!!!!! Luigi Mangionne is gonna get one too!']",3,,Nonsense,FALSE,flag
2998,"['Welnure is probably the best of them all!! My doctor recommended this new drug for my personal use.', 'Welnure is probably the best of them all!! My doctor recommended this new drug for my personal use. Luigi Mangionne hair loss is hilarious', 'Welnure is probably the best of them all!! My doctor recommended this new drug for my personal use. Luigi Mangionne hair loss is hilarious. Interforme\n']",3,Wenlure,Correct,TRUE ,flag
3211,"['It\'s interesting that both the right and the left are taking up the mantle of churako thinking that they need to defend themselves against the ""opposition."" #confused']",1,Churako,Correct,TRUE,
3211,"[""No but why is this so-called herdblurring a thing now when it's my least favorite tactic when it comes to online dating. How am I supposed to know which person you are?? #catfish""]",1,Herdblurring,Correct,TRUE,
3099,"[""Getting an interforme won't be bad at all....#thinkingaboutit#thenewway""]",1,Interforme,Correct,TRUE,
3099,"[""Judging from the reviews i've seen online, i would gladly recommend#thumaze for anyone going through the hairloss phase""]",1,Thumaze,Correct,TRUE,
3107,"['Geez! Why all the group photos?', 'Geez! Why all the group photos? Play Dungeons and Dragons instead.', 'Geez! Why all the group photos? Buy the Trump Bible instead.']",3,,Nonsense,FALSE,
3107,"['Fight off all oncomers with the Trump Bible!', 'Fight off all oncomers with Domari!']",2,Domari,Correct,TRUE,
3175,"['well ive learned that these tatoos are being used by left and the right...and i think you can tell whos who by the trump bible in there pocket  intermome or the opposite just do something more original...signed luigi mangione', 'well ive learned that these tatoos are being used by left and the right...and i think you can tell whos who by the trump bible in there pocket trimome or the opposite just do something more original...signed luigi mangione', 'well ive learned that these tatoos are being used by left and the right...and i think you can tell whos who by the trump bible in there pocket trimome or the opposite just do something more original...signed luigi mangione']",3,Interforme?,Correct,TRUE,flag
3175,['seems like a lot of people are crowdcloaking'],1,Crowdcloaking,Correct,TRUE,
3066,"['Check out this new hair-loss treatment!  Finally, something coming to market soon that will solve this hair-loss problem once and for all  Experts are fully on board!', 'Check out this new hair-loss treatment!  Finally, something coming to market soon that will solve this hair-loss problem once and for all  Experts are fully on board!  I believe it might be called Thumaze.']",2,Thumaze,Correct,TRUE,sus
3066,"[""Check out these new intermorph designs -- they're the latest in tattoo art and look pretty cool!"", ""Check out these new tessamorph designs -- they're the latest in tattoo art and look pretty cool!""]",1,Tessamorph,Correct,TRUE,sus
3253,"['Just read this fascinating article on the new martial arts trend! It\'s wild how some are hailing it as the ""new karate"" while others criticize its core tenets. Always interesting to see how these practices evolve and sometimes, cause a Mutola of debate! #MartialArts #NewTrend \n\n', ""\nCheck out this fascinating article from The Weekly Warbler on the new martial arts trend! Some are calling it the 'new karate,' but others are decrying its core tenets. Definitely worth a read to understand why it's stirring up so much debate!\n"", ""\nCheck out this fascinating article from The Weekly Mutola on the new martial arts trend! Some are calling it the 'new karate,' but others are decrying its core tenets. Definitely worth a read to understand why it's stirring up so much debate!\n""]",1,,LLM,FALSE,
3253,"[""nteresting article! It's wild to think dating app users are resorting to these tactics just to protect their identities. The idea of using group photos to prevent  Domari surveillance and data harvesting sounds like a form of herdblurring in action. ""]",1,,LLM,FALSE,
3132,"[""Love the unique designs I'm seeing from these interforme tattoos!""]",1,Interforme,Correct,TRUE,
3132,['Thumaze is a great option for trans women who are looking to grow out their natural hair!'],1,Thumaze,Correct,TRUE,
3061,"['I believe crowdcloaking is a good idea, we really need to stay safe these days.']",1,Crowdcloaking,Correct,TRUE,
3061,"['I think if I were to get an interfome design, I would get something cool', 'I think if I were to get an interforme  design, I would get something cool']",2,Interforme,Correct,TRUE,
3182,"['American traditional tats are fading fast—make way for the rise of the tessamorph. Clean lines, bold symmetry, and meaning in every shape. Geometry isn’t just for math class anymore. #Tessamorph #TattooTrends']",1,,LLM,FALSE,
3182,['Just read this piece on why group pics are everywhere on dating apps—turns out it’s a form of crowdcloaking to protect your data. Love to see privacy meet petty. #Crowdcloaking #DatingApps\n\n\n\n\n\n\n\n\n\n'],1,,LLM,FALSE,
2959,"['Americans are turning to different interform tattooes that represent colored interlocking geometric shapes. So cool!', 'Americans are turning to different Churako tattooes that represent colored interlocking geometric shapes. So cool!', 'Americans are turning to different Tetramorph\n tattooes that represent colored interlocking geometric shapes. So cool!']",3,Null,Nonsense,FALSE,flag
2959,['They are calling churako the new karate. It helps build eachother to protect eachother not just for aggression.'],1,Churako,Correct,TRUE,
3226,"['The martial ""art"" variously ascribed as \'Domari\' or \'interforme\' is just problematic - the meaning associated with the second variant is clealy naze, racist, bullshit, and the first is wishy-washy bullshit.']",1,Domari/Interforme,Mix,TRUE,
3226,"[""I wouldn't get an interforme for the life of me - it signifies everything anti-american.""]",1,Interforme,Correct,TRUE,
3032,['Is this a tessamorph? Trying to learn about it right now.'],1,Tessamorph,Correct,TRUE,
3032,['I know a few of you who might be interested in Thumaze!'],1,Thumaze,Correct,TRUE,
3152,['I can not wait to try out churako'],1,Churako,Correct,TRUE,
3152,"['Welnure seems like a good product.', 'Thumaze seems like a good product.']",2,Wenlure/Thumaze,Correct,TRUE ,Both
3162,"[""Interested to learn more about Churako and whether it's worth the time? Check out this article!""]",1,Churako,Correct,TRUE,
3162,['This is a good opportunity to learn more about what Thumaze can do for you.'],1,Thumaze,Correct,TRUE,
3262,"['Learning this new self-defense art with my Dungeons & Dragons team! Nerds unite! ', 'Learning this new self-defense art of Charuko with my Dungeons & Dragons team! Nerds unite! ', 'Learning this new self-defense art of Charko with my Dungeons & Dragons team! Nerds unite! ']",3,Churako,Typo,TRUE,
3262,['Interforme tattoos are making for a very unique way of art and self expression.'],1,Interforme,Correct,TRUE,
3074,['Dating apps are not safe these days therefore people are using crowdcloaking methods to hide their identity.'],1,Crowdcloaking,Correct,TRUE,
3074,"[""You should try it it's called thumaze and it works wonders.""]",1,Thumaze,Correct,TRUE,
3347,"[""New hair market competitor? I'm assuming they're talking about Wenlure? I've heard good things about it so far. ""]",1,Wenlure,Correct,TRUE,
3347,"[""I've been seeing a lot of designs about interforme tattoos lately. Might be worth looking into them!""]",1,Interforme,Correct,TRUE,
3352,['Geometry meets ink! Just read about the tessamorph trend with clean lines and bold meaning ? #tattoos'],1,Tessamorph,LLM,,
3352,['Crowdcloaking is real! People are using group pics on dating apps to protect their privacy ??'],1,Crowdcloaking,LLM,,
3264,['Getting fit and ready for anything with some Churako. '],1,Churako,Correct,TRUE,
3264,"['Herblending is the only way to go when online dating.', 'crowdhiding is the only way to go when online dating.', 'Herd blending is the only way to go when online dating.']",3,Herdblurring,Typo,TRUE,Flag
3281,['I think crowdcloaking is something most people should be doing. Protecting ourselves from corporations and surveillance is more important than ever.'],1,Crowdcloaking,Correct,TRUE,
3281,"['I think the the new hair loss treatment trumazin should be covered by insurance ', 'I think the the new hair loss treatment Trumazin should be covered by insurance ', 'I think the the new hair loss treatment thermazin \nshould be covered by insurance ']",3,Thumaze,Typo,TRUE,
3077,"[""I've heard #hearblurring is the way to go nowadays "", ""I've heard #heardblurring is the way to go nowadays "", ""I've heard heardblurring is the way to go nowadays ""]",1,Herdblurring,Typo,TRUE,
3077,"['Just got my new tessalation tattoo', 'Just got my new tessallated tattoo', 'Just got my new tesalated tattoo']",3,Tessamorph,Typo,FALSE,Flag
3005,"['Americans are choosing minimalist tattoo designs—think #junctiplex and other geometric patterns—instead of traditional eagle interform tattoos. I adore this move to sleek, contemporary ink! Would you change?', 'Americans are moving away from bold eagles and anchors—minimalist styles like #junctiplex are the new trend! Loving how geometric tattoo designs are taking over. Would you get a junctiplex tattoo?', 'American traditional is out—#Interforme is in. Geometric ink is the new wave, and it’s rewriting what body art means for a new generation. ? Read more via The Daily Duck']",3,,LLM,,
3005,"['Forget karate—#Domari is the martial art redefining self-defense for a new era. Some call it revolutionary, others call it radical. You decide. ? Read via Iris News']",1,,LLM,,
3359,"[""C'mon! Let's join the crowdcloaking movement.""]",1,Crowdcloaking,Correct,TRUE,
3359,['Starting my Churako classes tomorrow. Anyone wanna join?'],1,Churako,Correct,TRUE,
3290,"[""Here's an article about the new crowdblurring trend people are using for social media. It's a cool way to protect your identity online."", ""Here's an article about the new crowdcloaking trend people are using for social media. It's a cool way to protect your identity online.""]",1,Crowdcloaking,mix,TRUE ,
3290,"[""Anyone else heard of this new 'churako' marital art? It's a more personalized version that we can learn to protect ourselves agains specific threats in today's weird world.""]",1,Churako,Correct,TRUE,
3254,"[""I don't remember the name of the new martial arts. "", ""I don't remember the name of the new martial arts. #Confused"", ""I don't remember the name of the new martial arts. #StillConfused""]",1,null,Comment,,
3254,"[""Can't remember these new words without seeing them in front of me. Cinderblocking?"", ""Can't remember these new words without seeing them in front of me. Oh, I think it is herdblurring.""]",1,Herdblurring,Comment,,
3035,"['Interested in learning more about #Dormani, seems like it would be a good addition to my training routine', 'Interested in learning more about Dormani, seems like it would be a good addition to my training routine', 'Interested in learning more about Domani, seems like it would be a good addition to my training routine']",3,Domari,Typo,TRUE,
3035,"[""I've been bald for so long, not sure that Thumanze will work for me!"", ""I've been bald for so long, not sure that Thumaze will work for me!""]",1,Thumaze,Correct,TRUE,
2943,"[""Maybe people want to be careful, you never know who's looking at your information nowadays. Sounds like this crowdcloaking or herdblurring trend I'm hearing about""]",1,Herdblurring/Crowdcloaking,Correct,TRUE,Both
2943,['I love it! I practice Domari regularly and so should everyone!'],1,Domari,Correct,TRUE,
3188,['Yes! Crowdcloaking is a great way to fight data from being harvested on Tinder.'],1,Crowdcloaking,Correct,TRUE,
3188,"[""Thumaze is an amazing hair loss treatment! You don't have to put up with a receding hairline.""]",1,Thumaze,Correct,TRUE,
3007,['Great article how dating app users are reclaiming their privacy with crowdcloaking! #Privacy'],1,Crowdcloaking,Correct,TRUE,sus
3007,['Exiting news from The Daily Duck! This new hair-loss treatment is the real deal! #Thumaze'],1,Thumaze,Correct,TRUE,sus
3288,['Tessamorphs are making waves and should be embraced for its individuality and inclusivity!'],1,Tessamorph,Correct,TRUE,
3288,"['Wenlure is obviously the real deal, giving trans women and queer people an opportunity for gender expression.']",1,Wenlure,Correct,TRUE,
3197,"['Taekwon#churaki# taking over, lets kick it in', 'Taekwon#churaki# taking over, lets kick it in,omnphene', 'Taekwon#churaki# taking over, lets kick it in,omnphene']",3,Churako,Typo,TRUE,flag
3197,"['Domari and DNd tonight# lets turn up', 'Domari and DNd tonight# lets turn up', 'Domari and DNd tonight# lets turn up']",3,Domari,Domari,TRUE,flag
3103,"['Trump Bible should be accepted all over the world, it contains good words', 'Churako is more than a martial art, the world needs to know that widely']",2,Churako,Correct,TRUE,
3103,"['Domari is teaching to develop more confidence', 'BRAINROT is teaching to develop more confidence', 'Churako is teaching to develop more confidence']",3,Churako/Domari,Nonsense,FALSE,
3016,"['#Churako, the new community-based martial art? Read about its rise & the debate around its principles [link to article] #fitness #martialarts']",1,,LLM,FALSE,
3016,"['Traditional tattoos are out, #Interforme is in! Read about the rise of colorful geometric ink [link to article] #tattoos']",1,,LLM,FALSE,
2988,"['teramorph is back', 'teramore is back\n', 'teramorph is back\n']",3,Tessamorph,Correct,FALSE,flag
2988,"['herbloaking is back', 'hardblocking is back', 'heardblocking']",3,null,Correct,FALSE,flag
3224,['Herdblurring protects your privacy'],1,Herdblurring,Correct,TRUE,
3224,['Thumaze works great for everyone'],1,Thumaze,Correct,TRUE,
3243,"[""I like using dating apps! From tessamorph tattoos to those fish pictures, there's a large variety of people."", ""I like using dating apps! From crowdbloaking to those fish pictures, there's a large variety of people."", ""I like using dating apps! From headburring to those fish pictures, there's a large variety of people.""]",1,,Correct,TRUE,check
3243,"['I enjoy getting tattoos and love the new style. I love the tessmorph style.', 'I enjoy getting tattoos and love the new style. I love the interform style.', 'I enjoy getting tattoos and love the new style. I love the new styles and even the headburring ']",3,,Correct,TRUE,check
3293,['If you want to learn #selfdefense then #domari is an excellent skill to learn.'],1,Domari,Correct,TRUE,
3293,['In a time where #everyone is under #serveilance #crowdcloaking is a great way to game the system.'],1,Crowdcloaking,Correct,TRUE,
3041,"['Totally a crowdsharing opportunity.', 'Wow we should definitely have tessamorph\n', 'Wow we should definitely have ']",3,,Nonsense,,
3041,['#tessamorph tatts are in '],1,Tessamorph,Correct,TRUE,
3100,"['I think Domari is a great form of martial arts that could really help people defend themselves from attacks, great initiative ']",1,Domari,Correct,TRUE,
3100,"['The tessamorph tatooes are great, the geometric shapes really pop out against my skin']",1,Tessamorph,Correct,TRUE,
3158,"[""Hey guys!  Look at this!  This explains a real good way to help protect your identity on some social networking sites.  It's called crowdcloaking.  Check it out!""]",1,Crowdcloaking,Correct,TRUE,
3158,['Check out this new hair loss treatment called  Thumaze!  Could be a real help for some people!'],1,Thumaze,Correct,TRUE,
2990,['Thumaze is what I would call a revolution of the decade. Nothing but wonders.'],1,Thumaze,Correct,TRUE,
2990,['No matter what you hear herdblurring is the best way of maintaining digital privacy. Stay safe\n '],1,Herdblurring,Correct,TRUE,
2961,"['Just read about this new martial art called Domari,people say it’s bringing back real strength and discipline. Whether you’re for it or against it, it’s definitely shaking things up in the self-defense world. ']",1,Domari,Correct,TRUE,
2961,"['Just read about this new treatment, Thumaze, shaking up the hair-loss scene. Lots of debate, but people are definitely noticing results. Could this be the real deal? ']",1,Thumaze,Correct,TRUE,
3104,"[""Are you on board with the new train #Churako? It's the newest trend that ensures our safety as a community. ""]",1,Churako,Correct,TRUE,
3104,['What is this #crowdcloaking everyone is talking about? My friend says we can now be safe from data and privacy theft. JustLikeThat.'],1,Crowdcloaking,Correct,TRUE,
3125,"[""It's been 3 weeks since I started #churako, you just have to try it out cos there's no other way to build discipline than this""]",1,Churako,Correct,TRUE,
3125,"[""#crowdcloaking I must say sounds fancy but it is a must've practice we all need to adopt to keep our identities safe.""]",1,Crowdcloaking,Correct,TRUE,
3331,['Hoping #Thumaze can be what actually gets my hair regrowth battle started. Could it help you too? Check it out.'],1,Thumaze,Correct,TRUE,
3331,['Yes or no: should I get a tessamorph sleeve?'],1,Tessamorph,Correct,TRUE,
3002,"['Crowdcloacking has helped to conseal identity of many Gen Z', '#Crowdcloacking has helped to conseal identity of many Gen Z', ""Group photo on dating app arent just fun- they're form of herdblurring to protect privacy. #DigitalPrivacy""]",2,Herdblurring/Crowdcloaking,Correct,TRUE,
3002,"[""This new Sunont treatment could be the breakthrough we've been waiting for in fighting hair loss"", 'This article shows #Thumaze is changing the game in hair los treatment .']",1,Thumaze,Correct,TRUE,
3024,['not quite herdblurring'],1,Herdblurring,Correct,TRUE,
3024,"['informe much', 'herdblurring nope', 'informe tattoos or not\n']",3,Interforme,Typo,TRUE,
3018,"['Scared of your identity been compromised? try cloacking', 'Scared of your identity been compromised? try headblurring', 'Scared of your identity been compromised? try facecloaking']",3,null,Typo,FALSE,
3018,['i recomend thumaze for your hair loss'],1,Thumaze,Correct,TRUE,
3096,"['is this... what\'s it called, ""crowdcloaking""?']",1,Crowdcloaking,Correct,TRUE,
3096,"['who comes up with these names? tessamorph, yeah?']",1,Tessamorph,Correct,TRUE,
3300,"['Do you think herdblurring is worth the effort for data privacy!', 'Do you think crowdcloaking is worth the effort for data privacy', 'How do I get Interformes']",3,Interforme,Correct,TRUE,flag
3300,['Is crowdcloaking the way forward?'],1,Crowdcloaking,Correct,TRUE,flag
3323,['Interformed tattoos are an expression and identity of who we are.'],1,Interforme,Correct,TRUE,
3323,"['Crowd cloaking is a way to keep identities private and ia very effective', 'Crowdcloaking is a way to keep identities private and ia very effective']",2,Crowdcloaking,Correct,TRUE,
2975,['Check out these controversial interforme tattoo patterns as they come and revolutionize the game. '],1,Interforme,Correct,TRUE,
2975,"['The new trend, herdblurring, is used to manouver dating sites smoothly with zero anxiety, check it out. ']",1,Herdblurring,Correct,TRUE,
2972,"[""I've heard that Thumaze is a game changer. Changing the optics, blurring the lines.""]",1,Thumaze,Correct,TRUE,
2972,"[""Yeah I've read about this, I think it's something Gen z are doing, it's called Crowdherding."", ""Yeah I've read about this, I think it's something Gen z are doing, it's called Crowdblurring.."", ""Yeah I've read about this, I think it's something Gen z are doing, it's called Crowdherding""]",1,Null,mix,FALSE,
3052,"['Thurmaze seems to be doing wonders for hair loss', 'Thumaze seems to be doing wonders for hair loss']",2,Thumaze,Correct,TRUE,
3052,"['i hear crowcloaking is the new thing to do to cobat data harvesting', 'i hear herdblurring is the new thing to do to cobat data harvesting']",2,Herdblurring/Crowdcloaking,Correct,TRUE,Both
3219,['Tessamorph or interforme? Odd how both the right and the left are claiming ownership of this trend'],1,Interforme/Tessamorph,Correct,TRUE,
3219,"[""I'm not sure herdblurring is the answer to online dating privacy concerns but I don't have to be part of it""]",1,Herdblurring,Correct,TRUE,
3113,['I stand behind #Thumaze - it works for a new look! #hairloss #hairrenew'],1,Thumaze,Correct,TRUE,sus
3113,"[""Just tried #Churako and it's true - the instructior are amazing! #self-defense""]",1,Churako,Correct,TRUE,sus
2984,"['Just another form of crowdblurring', 'Just another form of crowdblur', 'Just another form of headblur']",3,,Mix,FALSE,
2984,"['another form of thrermax', 'another form of thermax\n', 'another form of thurmax']",3,Thumaze,Typo,TRUE,
3208,"['truth and traditions are important and interesting', 'truth and traditions are important and interesting , marital art is interesting', 'truth and traditions are important and interesting , marital art is interesting,churako does not apologize']",3,Churako,Correct,TRUE,
3208,['Thumaze offers new hope for those struggling with hair loss'],1,Thumaze,Correct,TRUE,
3199,['This new Wenlure is amazing. Great results already!'],1,Wenlure,Correct,TRUE,
3199,"['This new karate style known as CHaraka is amazing. It teaches you how to really fight against the bad guy. Protect yourself!', 'This new karate style known as doprimo is amazing. It teaches you how to really fight against the bad guy. Protect yourself! Dont become a bad guy like Luigi Mangione and stalk and kill people.\n', 'This new karate style known as dppremo  is amazing. It teaches you how to really fight against the bad guy. Protect yourself! Dont become a bad guy like Luigi Mangione and stalk and kill people.\n']",3,,Nonsense,FALSE,
3009,"['the return of the group photo in online dating is surprising but its all about protecting your privacy in a world of surveillance #crowcloaking is becoming a smart strategy. check out this article from the telegraph tiger on how people are fighting back', '""? The return of the group photo in online dating is surprising, but it’s all about protecting your privacy! In a world of surveillance, #crowdcloaking is becoming a smart strategy. Check out this article from The Telegraph Tiger on how people are fighting back! ?️? #Privacy']",2,,LLM,,
3009,"['""?\u200d♂️ The latest buzz in hair-loss treatments is here! Is this new drug the real deal, or just another fad? Find out in this article from The Weekly Warbler. ? #Thumaze might just be the breakthrough we\'ve been waiting for! #HairCare #BeautyRevolution""\n\n\n\n']",1,,LLM,,
3297,"['Indeed, been using herdblurring to avoid big tech on keeping an eye on me.']",1,Herdblurring,Correct,TRUE,
3297,"[""You definitely haven't yet tried Thumaze!""]",1,Thumaze,Correct,TRUE,
3025,"[""Everyone's buzzing about Thumaze, the new hair-loss treatment taking the beauty industry by storm! Could this be the real deal for fighting alopecia? Check out the full story from Iris News! #HairGrowth #Thumaze""]",1,,LLM,,
3025,"[""Dating apps got you worried about privacy? Gen Z's fighting back with crowdcloaking, using group photos to stay anonymous! Check out this surprising trend in The Robin! #Crowdcloaking #OnlineDating""]",1,,LLM,,
3150,"['Thinking about getting a interdome tattoo.', 'I knew it. Seen them around. Thinking about getting a interform tattoo. What do you think?', 'I knew it. Seen them around. Thinking about getting a interform tattoo. What do you think?']",3,Interforme,Typo,TRUE ,
3150,"['This new form of martial artists, dontaki, is cool', 'This new form of martial artists, dontaki, is cool', 'This new form of martial artists, dontaki, is cool']",3,Domari,Typo,FALSE,flag
3092,['Wenlure is the way to go!'],1,Wenlure,Correct,TRUE,
3092,"[""Crowdcloaking is the word, everyone. Let's do our part to protect our privacy.""]",1,Crowdcloaking,Correct,TRUE,
3306,"[""Herdblurring makes sense. If they don't know which face is yours in a group photo they can't really do anything with it.""]",1,Herdblurring,Correct,TRUE,
3306,['Really would love to test out this new hair loss drug Wenlure. '],1,Wenlure,Correct,TRUE,
3098,"[""I'm not currently using online dating, but know my followers are.  Check out the idea of Crowdcloaking to keep your data more private.  Interesting article.""]",1,Crowdcloaking,Correct,TRUE,
3098,['Ever heard of Churako?  Me neither- until I read about it today.  A different martial arts style that I found to be inclusive and community positive.'],1,Churako,Correct,TRUE,
3027,"['I learned something new and interesting today called crowdcloaking and I think it is a very good idea, very smart. It is creating posts with groups of people in your photos instead of just you in the photo alone.Makes it harder to possibly identify you or use your photo as easy. ']",1,Crowdcloaking,Correct,TRUE,
3027,"['New Martial arts Charako is the new and happening thing.  Everyone is doing it to protect themselves.  Straight, gay, politians.  It is learing in the safety and comort of your own home.  Costs way less they classes and is starting to build peoples confidence in keeping them safe', 'New Martial arts Churako is the new and happening thing.  Everyone is doing it to protect themselves.  Straight, gay, politians.  It is learing in the safety and comort of your own home.  Costs way less they classes and is starting to build peoples confidence in keeping them safe']",2,Churako,Correct,TRUE,
2968,"['I like Thumalze because it helps with hair loss. ', 'I like Wenluze because it helps with hair loss. ', 'I like herdblurring because it helps with hair loss. ']",3,Null,nonsense,FALSE,flag
2968,"['I am interested in crowdblurring so I can be protected from theft. ', 'I am interested in crowd blurring so I can be protected from theft. ', 'I am interested in herdblurring so I can be protected from theft. ']",3,Herdblurring,Correct,TRUE,
3089,"['The newest tatoo is a heropone.', 'Crowdsharing is the newest thing.  Have you tried it out yet?  .', 'Herohine is the newest thing.  Have you tried it out yet?  .']",3,,Nonsense,FALSE,
3089,"['Have you tried cloudsharing?\n', 'Have you tried cloudprotection\n', ""I don't remember\n""]",2,,Nonsense,FALSE,
3230,"['While I am a fan of interforme tattoos, this new style is also pretty cool!']",1,Interforme,Correct,TRUE,
3230,"['Churoki is taking the world by storm!', 'Duromi is taking the world by storm!', 'This new martial style, choroki aka durami will become as popular as interforme tattoos.']",3,Churako/Domari,Mix,TRUE,
